"site_id","site_code","site_name"
750861,"763300001",清远阳山盛源
751789,"532300009",平度苏州路S
755763,"735300003",郴州市嘉禾S
755821,"876300001",云南砚山平远
756842,"451300008",哈尔滨南岗船舶S
757032,"734300003",常宁迅邦
757047,"769300023",大朗巷头村S
757052,"020300015",番禺沙湾市桥增量S
757085,"020300029",广州狮岭增量S
757214,"351300002",太原学府街S
757284,"523300003",医药高新区S
757392,"025300007",江宁正方中路S
757456,"432300002",蛟河顺达
757464,"563300003",宣城市区S
757897,"027300007",舜天国通S
757924,"755300033",福永富通
757979,"024300012",大连普兰店市
757982,"574300013",高桥镇区S
758837,"022300011",武清曹园S
759153,"577300011",苍一S
764408,"315300016",玉田安宇S
764410,"377300001",南召云阳镇S
764510,"574300024",宝恒市区S
764685,"534300006",齐鲁国际城S
764738,"591300015",利嘉国际
765035,"757300050",广佛五金城S
765070,"516300017",徐州市云龙北区
765425,"779300006",广西北海市南区S
765477,"577300030",温州安能S
765575,"852300017",茅台赤水河S
766040,"771300017",仙葫开发区S
766720,"769300057",清溪镇铁松九乡S
766783,"311300044",石家庄宝艳S
766807,"851300013",白云
767039,"022300032",北辰青光镇重S
767045,"515300005",盐城城西S
767272,"392300001",河南鹤壁新城区
767300,"553300012",芜湖瑞丰S
767483,"871300012",昆明官渡航城
767565,"595300078",泉州速运S
767630,"516300034",徐州鼓楼九里S
767825,"371300035",郑州花园路S
767870,"028300055",斑竹园斑龙路S
767909,"020300082",番禺江南樟边S
791836,"817300007",南充嘉陵区S
796401,"735300019",郴州西站
796497,"792300008",九江市都昌县
803079,"516300124",高作客运一部
803126,"516300134",沙集北区六部
803133,"516300141",凌城一部
779251,"573300051",平湖独山港S
779664,"451300035",哈尔滨市通河县
781866,"595300119",惠安聚运S
782097,"353300004",盂县百安
782108,"731300084",星沙财富湾S
782145,"716300014",洪湖总部
782289,"021300213",上海浦东六团
782341,"537300019",济宁德韵
783093,"751300014",浈江新型产业园
783098,"760300034",东升万宇S
783790,"020300139",南村暨南大学S
230613,"3173036",河北南皮
759915,"028300017",四川安岳S
768483,"431300008",长春宽城胜利大街
802191,"591300061",福州仓山叶厦
765856,"511300005",丹阳开发区永安S
768985,"546300007",东营东城区S
800492,"519300064",常州环保S
8213,"5353032",烟台芝罘黄务
192607,"5113035",丹阳界牌S
712644,"5713806",杭州市钱江市场
756786,"371300006",郑州新密
769393,"024600005",沈阳分拨大东派送部
92590,"3713090",郑州高新区科技园S
92619,"3153029",河北唐山丰南柳树圈S
97646,"3513048",太原市外围商场鞋服直派
97647,"4513050",哈尔滨商场鞋服直派
97673,"8713073",昆明市外围商场鞋服直派
97680,"0273124",太子湖太子路S
98612,"7713059",南宁茶叶城S
103658,"5353042",山东栖霞杨础S
103661,"0283194",蓉都大道
110594,"5373053",济宁豪德商贸城S
113627,"0213299",浦东闵北S
116599,"0283196",双流九龙仓
119595,"6313009",威海鑫源S
132597,"3103034",邯郸丛台鑫港
132680,"4113023",高新园凌工路S
132682,"7973033",南康镜坝镇S
134597,"7553173",宝安新安街道办
140597,"8173031",南充顺庆马市铺
141634,"5393012",郯城街道店S
146592,"5183020",连云开发区S
151599,"5313052",济南天桥药山S
151631,"0223105",天津东丽建材城
151668,"8555000",凯里会员宅急送
152585,"5713269",萧山腾达部
163643,"5953057",尚卿乡灶坑S
164607,"7553179",沙井洋下S
167623,"5923068",同安城区
175592,"5193033",常州横林产业园S
175615,"5273008",沭阳耿圩S
175655,"5643021",寿州炎刘S
175656,"3163031",河北霸州西部
772051,"028300080",青白江货运大道
790762,"717300007",宜昌宜都市
792771,"551300058",庐阳北城大道
437627,"7713074",南宁百盛
643644,"5323313",即墨温泉S
764443,"595300032",安溪聚创城厢S
607680,"8763052",文山西城区
745720,"3123271",高阳庞口S
766069,"595300070",安溪聚创红美S
800526,"431300037",长春同心街S
801534,"769300086",凤岗雁田布心S
20239,"9533007",宁夏吴忠红寺堡区
252604,"3173041",沧州市区
792276,"755300094",深圳光明
14954,"3153022",河北唐山唐海县
713624,"8353228",雅安市东大街
400635,"7743234",广西昭平县K
400695,"5983207",福建三明清流K
400764,"6313204",威海经开区K
400771,"8303208",泸州市锦鸿雁K
400779,"6313215",威海成大路K
400797,"7913246",南昌经开区K
400817,"8303225",泸州市华储K
400856,"8313225",宜宾市珙县K
400867,"8313230",临港区象鼻K
400872,"7923217",江西九江县K
400877,"7923224",九江市西二路K
400908,"8323210",内江威远县镇西K
401011,"7163209",湖北监利县K
401067,"7973235",赣州石城县K
401070,"7973236",赣州章江新区K
401073,"7983211",江西乐平市K
401162,"8593202",贵州安龙县K
401222,"8753229",云南省腾冲市K
401254,"8513259",贵阳金华物流园K
401287,"7313276",雨花区高桥K
401322,"8523221",遵义务川K
401355,"8943204",西藏波密县K
401360,"8533202",贵州平坝K
401389,"8543210",黔南荔波K
401427,"7313360",安沙镇农业园K
401505,"0203318",白云黄边K
401553,"0283068",都江堰K
401576,"9413211",甘肃甘南迭部县K
401610,"0213191",徐汇锦江K
401703,"9983207",喀什市图木舒克K
401714,"0213100",浦东花木K
401883,"0213605",南汇惠南宏舫K
401888,"0213543",浦东航头K
401890,"0213532",青浦工业园区K
401893,"0213551",青浦重固镇K
401921,"0233531",江北港城K
401949,"0253207",六合城区K
402005,"7543201",广东汕头澄海K
402016,"7543223",潮州潮安K
402048,"7543243",龙湖万吉K
402108,"0273268",汉阳区米粮K
402173,"3173236",河北南皮K
402226,"3353222",河北秦皇岛万达K
402249,"4833202",内蒙古阿拉善右旗K
402266,"5523216",安徽龙子湖K
402279,"5713599",临安於潜K
402283,"5713899",杭州乔司镇K
402333,"7553262",南山西丽K
402336,"7553268",坑梓K
403615,"5273012",沭阳县开发区S
405748,"5133414",南通崇川镖局一部R
406625,"4533055",牡丹江西安二部R
406674,"7723113",柳州柳城一部R
406675,"7743111",龙圩一部R
406732,"3733112",新乡长垣一部R
406744,"3713131",郑州中原五龙口一部R
406749,"0293113",西安新城三部R
406802,"5123612",苏州相城八部R
406806,"7303111",岳阳华容一部R
408650,"8983115",海口秀英二部R
408686,"3543017",晋中祁县一部R
409611,"9913031",库尔勒新市区县
410642,"5193058",常州电商业务部
413617,"5923077",杏林市头S
415659,"7913086",红谷滩黄河路
764090,"510300018",河塘镇S
768428,"379300004",河南关林
772070,"571600018",萧山分拨云村派送部
454515,"6913016",景洪勐海
458661,"5133178",如东新店东S
16714,"7743022",梧州龙圩
304624,"5923073",厦门鹭江S
640696,"3703233",商丘睢州S
772258,"433600004",延吉分拨南部新区派送部
801886,"592300053",厦门火炬园S
748441,"579300003",义乌市甬金
769289,"512600015",苏州分拨东南大道派送部
18948,"4743012",集宁察右翼后旗
474612,"7693179",谢岗眼口工业区S
699690,"5963235",招商大道S
768675,"579300046",佛堂锦顺S
776081,"023300050",重庆含谷S
3457,"5233017",江苏泰州白马
14605,"5183014",江苏灌南东部
772351,"757600012",佛山分拨勒流派送部
802831,"555300005",马鞍山城区S
3475,"5173021",灌南
796134,"573300063",嘉兴安锐
800313,"731300105",株洲高新区S
804737,"594300024",莆田城厢区S
11514,"4533003",黑龙江绥芬河
186619,"9163025",汉中市略阳
13427,"8303013",泸州市玲玉镇
389621,"9793006",青海五大洲S
807995,"435300016",吉林省梅河口市
741769,"4533226",牡丹江穆棱市S
52585,"5647028",六安霍邱城区
766116,"579300038",义乌复兴S
787025,"511300019",丹阳湘邵安能
23376,"4583002",伊春铁力
26855,"5313040",济南天桥黄台
802722,"553300031",镜湖西部
3927,"5763012",台州临海青田
755709,"512300004",南郊S
759717,"572300005",湖州织里区S
59592,"9433006",甘肃白银会宁
457710,"7703006",广西东兴二部
754734,"514300002",扬州广陵产业园S
20622,"7373005",益阳桃江美人窝
475636,"5743268",宁波石碶栎社S
760657,"813300005",蓝帝大道
803973,"577300073",苍南金珊S
790794,"574300080",宁波奉化三好物流
796914,"595300136",官桥镇S
455353,"5953089",泉州市洛江
758983,"335300002",秦皇岛昌黎西部
761617,"451300011",哈尔滨南岗新宣化
790993,"313300004",张家口沙岭子
1868,"3113024",邢台清河
668642,"5233085",靖江土桥S
783830,"516300058",徐州市新铜山S
792926,"931300027",甘肃兰州西客站
377623,"5956002",泉州分拨派送部
377626,"5336002",淄博分拨派送部
377639,"7316004",长沙分拨派送部
377642,"7696007",虎门分拨派送部
377658,"9316005",兰州分拨派送部
381626,"5743102",宁波鄞州城区
383678,"7346003",衡阳分拨派送部
389615,"8253023",遂宁蓬溪县
393796,"7553237",长圳长凤S
393801,"7553239",长圳光侨路S
393858,"5913063",高新区南屿
394641,"6313015",威海成大路
396652,"5913068",海峡国际会展
397631,"8563226",贵州思南县K
397728,"4513259",鸡西远郊K
397754,"4515204",哈尔滨南极街K
397766,"4523201",黑龙江齐齐哈尔K
397819,"5173206",江苏淮安清河K
397851,"5173219",邳州K
397873,"4593209",大庆新村K
397879,"4553205",黑龙江绥化庆安K
397888,"8713271",昆明市富民县K
397935,"5173237",江苏响水K
397954,"4693204",双鸭山市宝清县K
397984,"8723224",云南大理弥渡县K
397991,"4703213",内蒙古莫力达瓦K
398056,"5103207",无锡滨湖胡埭K
398066,"0103530",北京朝阳崔各庄K
398067,"5193217",常州市区K
398068,"5103209",常熟K
398083,"5353235",威海羊亭K
398119,"8793208",云南宁洱K
398171,"5143231",扬州宝应K
398178,"7553269",东莞寮步石大K
398181,"5103246",苏州吴中胥口K
398198,"0283228",绵阳玖宏K
398403,"7553424",龙岗龙塘K
398446,"0203500",南村镇江南K
398555,"0213440",闵行北翟K
398576,"0293272",陕西兴平K
398584,"5323232",济南历城区K
398598,"7573215",龙江杏坛K
398627,"7573224",南海狮山K
398644,"0293283",西安商场鞋服直派K
398647,"5713457",杭州市临平K
398651,"8983221",海南三亚荔枝沟K
398690,"7573261",佛山张槎镇K
398691,"5713480",萧山南部K
398719,"5373246",菏泽曹县K
398731,"8983238",海南乐东九所镇K
398791,"7583225",四会市大旺K
398801,"8983264",海南白沙K
398832,"5383210",泰安高新开发区K
398936,"5233217",江苏泰州白马K
398989,"7603238",中山新大涌K
399006,"5233251",江苏泰州胡庄K
399017,"0213507",青浦星云K
399037,"9133226",陕西华阴K
399043,"3113234",石家庄晋州K
399057,"0213531",九亭九杜SK
399067,"3713286",河南尉氏K
399094,"3113288",河北辛集K
399176,"7693201",樟木头K
399195,"9313231",兰州金城K
399210,"9323214",甘肃定西陇西K
399234,"3733215",河南封丘K
399236,"3113323",河北石家庄胜利北K
399286,"9433206",甘肃白银会宁K
399324,"9513205",宁夏银川西夏K
399343,"9513209",宁夏银川丽景K
399352,"0223209",河西梅江K
399397,"0103573",北京海淀上地站K
399449,"9713201",西宁城东K
399450,"3793207",洛阳市高新区K
399489,"0233376",重庆市秀山K
399496,"0233377",秀山县石提K
399530,"3943204",河南沈丘K
399606,"7703205",防城区K
399620,"3123259",保定定兴小朱庄K
399650,"3143207",承德宽城县K
399704,"3133212",张家口市万全县K
399747,"3153238",河北唐山K
399768,"3163207",河北霸州镇K
399787,"0233281",重庆九龙坡石桥铺K
399873,"3713225",郑州新安路K
399884,"5743245",宁波邱隘K
399975,"5763214",台州三门珠岙K
399977,"4193206",辽宁辽阳阳光K
399995,"4293201",辽宁葫芦岛K
400003,"4703215",呼伦贝尔阿荣旗K
400070,"4753208",通辽开发区K
400159,"5103318",无锡新区江溪SK
400175,"4773213",东胜北出口K
400233,"4793212",内蒙古苏尼特左旗K
400308,"5123372",张家港二环路K
400313,"6923205",盈江K
400331,"7313351",长沙望城乌山K
400340,"7313365",浏阳市荷花镇K
400349,"5913246",福州苏宁K
400436,"5923257",翔安新圩K
400548,"8163229",新游仙五里堆K
400552,"8163231",新游仙沈家坝K
18380,"7353008",郴州市宜章
209634,"0103326",顺义兆丰产业基地
310602,"0103366",北京海淀乙站
535624,"5103224",无锡广瑞
539628,"7693356",虎门中心区
608669,"0213795",浦东鲁南S
757461,"021300019",金山张堰S
757449,"595300011",罗山S
8567,"5343003",山东德州禹城
10870,"7553107",大鹏新区
15672,"5103108",无锡河埒口
739766,"7693431",东莞洪梅镇
771336,"473300001",惠农S
776061,"021300192",金山漕泾S
796326,"022300062",东丽华明镇S
800414,"311300077",河北石家庄灵寿
88656,"7693126",东莞寮步黄沙河
616610,"7623005",河源县城S
769315,"354300007",昔阳通利
759886,"317300018",河间东环S
757742,"870300001",云南昭通镇雄S
7173,"7953007",宜春奉新
523619,"5113048",丹阳导墅S
804214,"527300027",腾运四部
22972,"7733035",桂林永福县
736753,"7583228",肇庆东部
801847,"515300018",益林起航S
9798,"4353009",吉林山城镇
10006,"8725001",大理营业部
10244,"3193008",邢台南宫开发区
10366,"8725002",大理会员世通
10412,"0233007",重庆二郎
10443,"3113056",石家庄时光街
10537,"5463003",山东东营广饶
10608,"5123002",昆山石浦声荣路
10713,"5643004",六安新安
10784,"7313067",岳麓谷苑
11146,"4313031",长春净月金鑫街
11223,"5127074",昆山市区
11290,"5125007",盛泽营业部
11449,"5233023",江苏靖江开发区
11519,"0215025",浦东会员赵东
11737,"8513036",贵阳南明南站
11746,"0213141",嘉定新城
11822,"0223036",武清杨村
12052,"8163009",绵阳盐亭
12192,"8743004",云南省曲靖宣威市
12200,"3113057",石家庄深泽县
12233,"8573007",贵州普安县
12287,"5773039",温州北白象
12289,"4713009",呼和浩特土默特左旗
12415,"8563007",铜仁玉屏县
12488,"8733005",云南红河开远市
12489,"8733006",云南红河蒙自市
12891,"0203115",广州火车站
13057,"5703008",衢州天湖
13108,"0215033",奉贤会员奉和
13269,"9163002",陕西汉中城固
13382,"3103017",河北邯郸开发区
13421,"8303009",四川省泸州市
13499,"3553011",山西长治襄垣
13515,"0283038",成都锦江派送部
13668,"9153011",安康市大河
570622,"4513080",松北欧美亚SK
572635,"8163054",游仙乡镇
573613,"3573024",山西临汾风火轮K
573652,"5913090",福清宏福S
577643,"5913092",福州金山K
582654,"5137402",湖南隆回
585649,"7313279",长沙岳麓丰顺K
590614,"8713118",保山市龙陵集散站ZF签收
598621,"3103082",河北邯郸大名县S
598652,"5733151",海盐通元SK
602675,"5143047",江苏高邮K
602724,"8783021",楚雄老城区K
602773,"7313395",长沙暮云北K
605653,"0233330",重庆万州昌晖ZF
607679,"7563068",珠海港K
617609,"5513330",如东好运K
623638,"0223181",天津北辰朝阳路K
625612,"7563069",珠海市新香洲
630717,"5723081",湖州长兴宝钛K
630723,"5793322",金华九命云仓
633690,"5123712",张家港市港口S
634693,"5773410",教玩增量
640712,"3513074",太原高新汇通
741841,"5953368",泉州江滨S
742759,"5153226",东台华天S
743656,"7313459",捞刀河增量
744678,"5123758",西郊区S
744680,"0243299",法库沣邦物流S
746784,"592300001",厦门印斗路S
746803,"533300001",淄博张店南部
747630,"536300001",高密柏城电商S
747797,"510300001",常州鹏飞S
748010,"736300001",常德月月增量
748416,"871300001",昆明关上S
748478,"794300001",乐安恒源食品S
748606,"591300004",爱琴海农林S
748688,"432300001",黄松甸道口S
748691,"316300001",河北文安金宝S
784136,"512300130",苏州北桥海鑫S
784424,"534300019",德州运河S
784463,"432300011",吉林省吉林市
786902,"021300223",青浦青林S
787875,"576300047",台州天台北部
788145,"021300224",宝山盛桥
788408,"571300149",杭州传媒S
788571,"311300072",河北石家庄中华大街
788697,"027300050",武昌积玉桥S
790085,"512300154",苏州镇湖S
790354,"020300149",广州合昌S
800131,"028300109",天府新兴
800639,"023300070",万州小天鹅
800669,"023300076",万州区周家坝
801827,"796600003",吉安分拨填仓T
802464,"955300003",中卫海原县
238627,"8913017",拉萨市周边县城
720684,"7793230",南珠一部
3437,"5103090",常州武进
767184,"571300079",杭州市星桥
776286,"433300003",延边汪清县
794122,"598300004",三明大田县
15599,"4753012",通辽民族大学
